"id","price"
1991,2151.61
1992,2152.86
1993,2152.91
1994,2153.23
1995,2155.8
1996,2156.33
1997,2156.75
1998,2157.09
1999,2158.26
2000,2158.29
2001,2158.37
2002,2160.47
2003,2160.97
2004,2161.88
2005,2163.16
2006,2164.08
2007,2166.73
2008,2166.93
2009,2167.28
2010,2168.11
2011,2168.13
2012,2169.88
2013,2170.15
2014,2171.9
2015,2177.95
2016,2178.4
2017,2179.32
2018,2180.09
2019,2180.64
2020,2182.63
2021,2183.4
2022,2186.1
2023,2186.41
2024,2186.65
2025,2188.17
2026,2189.63
2027,2190.01
2028,2190.49
2029,2190.69
2030,2191.19
2031,2191.57
2032,2195.25
2033,2195.61
2034,2196.37
2035,2196.75
2036,2196.92
2037,2197.23
2038,2199.06
2039,2199.81
2040,2201.02
2041,2201.47
2042,2201.64
2043,2202.15
2044,2202.39
2045,2203.17
2046,2203.26
2047,2204.9
2048,2208.87
2049,2209.11
2050,2209.77
2051,2211.41
2052,2212.05
2053,2212.4
2054,2214.53
2055,2214.8
2056,2215.66
2057,2216.13
2058,2218.06
2059,2218.8
2060,2219.26
2061,2220.16
2062,2221.25
2063,2221.26
2064,2221.68
2065,2222.91
2066,2229.83
2067,2230.35
2068,2231.58
2069,2233.74
2070,2236.16
2071,2236.63
2072,2236.77
2073,2236.89
2074,2237.26
2075,2237.38
2076,2237.83
2077,2239.85
2078,2240.99
2079,2244.44
2080,2244.77
2081,2244.95
2082,2245.9
2083,2247.34
2084,2247.41
2085,2248.96
2086,2249.78
2087,2250.35
2088,2250.38
2089,2251.35
2090,2251.55
2091,2254.67
2092,2256.89
2093,2257.04
2094,2258.06
2095,2259.75
2096,2260.58
2097,2260.72
2098,2261.2
2099,2261.26
2100,2261.41
2101,2262.65
2102,2262.68
2103,2263.84
2104,2264.83
2105,2265.42
2106,2265.52
2107,2265.66
2108,2266.28
2109,2266.37
2110,2268.65
2111,2268.92
2112,2270.54
2113,2270.58
2114,2270.69
2115,2270.95
2116,2271.88
2117,2272.04
2118,2272.25
2119,2272.65
2120,2272.67
2121,2273.73
2122,2273.75
2123,2275.22
2124,2275.39
2125,2275.98
2126,2276.11
2127,2276.94
2128,2277.57
2129,2278.61
2130,2279.96
2131,2283.11
2132,2285.73
2133,2286.83
2134,2289.54
2135,2290.61
2136,2290.72
2137,2290.85
2138,2291.01
2139,2291.85
2140,2292.57
2141,2292.9
2142,2293.22
2143,2293.3
2144,2293.79
2145,2293.84
2146,2294.87
2147,2296.47
2148,2297.81
2149,2300.37
2150,2300.54
2151,2302.32
2152,2302.45
2153,2303.99
2154,2304.15
2155,2304.53
2156,2305.34
2157,2305.38
2158,2305.75
2159,2306.37
2160,2306.43
2161,2308.54
2162,2309.56
2163,2311.98
2164,2313.01
2165,2313.14
2166,2313.97
2167,2314.34
2168,2315.76
2169,2317.2
2170,2318.85
2171,2318.97
2172,2321.85
2173,2322.07
2174,2323.47
2175,2324.11
2176,2325.48
2177,2326.47
2178,2326.83
2179,2327.45
2180,2327.5
2181,2327.98
2182,2329.67
2183,2331.09
2184,2333.4
2185,2333.59
2186,2335.26
2187,2338.04
2188,2339.1
2189,2339.78
2190,2340.52
2191,2340.54
2192,2341.13
2193,2344.06
2194,2344.63
2195,2345.53
2196,2346.19
2197,2346.87
2198,2346.91
2199,2349.38
2200,2350.23
2201,2350.69
2202,2351.69
2203,2353.99
2204,2355.08
2205,2356.94
2206,2358.35
2207,2358.53
2208,2358.59
2209,2360.26
2210,2360.33
2211,2360.37
2212,2360.43
2213,2360.45
2214,2360.49
2215,2361.72
2216,2364.62
2217,2365.01
2218,2367.56
2219,2367.88
2220,2368.87
2221,2368.92
2222,2368.95
2223,2371.97
2224,2373.41
2225,2373.73
2226,2374.85
2227,2376.07
2228,2376.27
2229,2376.53
2230,2377.65
2231,2379.48
2232,2380.31
2233,2380.92
2234,2381.12
2235,2381.57
2236,2383.08
2237,2383.42
2238,2384.27
2239,2384.94
2240,2385.01
2241,2387.88
2242,2388
2243,2388.85
2244,2388.91
2245,2390.59
2246,2392.11
2247,2393.75
2248,2394.16
2249,2395.37
2250,2395.76
2251,2396.5
2252,2398.93
2253,2399.3
2254,2400.65
2255,2400.68
2256,2401.14
2257,2403.01
2258,2408.35
2259,2408.67
2260,2408.8
2261,2412.68
2262,2413.35
2263,2413.67
2264,2413.71
2265,2414.87
2266,2414.96
2267,2415.36
2268,2416.21
2269,2416.42
2270,2416.85
2271,2417.22
2272,2417.31
2273,2418.28
2274,2419.8
2275,2420.67
2276,2420.87
2277,2422.08
2278,2422.53
2279,2423.09
2280,2425.48
2281,2425.77
2282,2426.41
2283,2426.57
2284,2428.11
2285,2428.25
2286,2429.55
2287,2430.84
2288,2434.33
2289,2436.01
2290,2440.15
2291,2441.1
2292,2441.68
2293,2441.71
2294,2442.31
2295,2447.21
2296,2447.21
2297,2447.26
2298,2447.38
2299,2448.33
2300,2448.98
2301,2449.07
2302,2449.65
2303,2449.95
2304,2455.1
2305,2456.25
2306,2457
2307,2460.5
2308,2462.11
2309,2465.88
2310,2465.95
2311,2467.01
2312,2467.15
2313,2467.48
2314,2470.98
2315,2472.15
2316,2472.53
2317,2473.3
2318,2476.56
2319,2477.1
2320,2477.26
2321,2479.11
2322,2479.35
2323,2479.55
2324,2481.27
2325,2481.87
2326,2481.99
2327,2482.04
2328,2483.51
2329,2483.61
2330,2485.42
2331,2485.95
2332,2486.29
2333,2486.32
2334,2486.42
2335,2486.9
2336,2488.47
2337,2489.17
2338,2489.81
2339,2489.88
2340,2489.97
2341,2490.86
2342,2491.37
2343,2491.48
2344,2491.55
2345,2491.62
2346,2491.73
2347,2492.08
2348,2492.76
2349,2493.76
2350,2493.88
2351,2494.06
2352,2494.15
2353,2494.32
2354,2494.65
2355,2496.41
2356,2497.34
2357,2498.94
2358,2498.97
2359,2499.04
2360,2499.26
2361,2499.36
2362,2500.48
2363,2501.99
2364,2502.34
2365,2503.04
2366,2505.58
2367,2506.2
2368,2507.11
2369,2507.42
2370,2507.42
2371,2508.67
2372,2510.17
2373,2512.62
2374,2515.18
2375,2515.25
2376,2516.7
2377,2516.95
2378,2518.23
2379,2519.56
2380,2519.92
2381,2520.77
2382,2523.11
2383,2523.18
2384,2523.94
2385,2524.02
2386,2525.19
2387,2525.73
2388,2526.45
2389,2527.52
2390,2527.53
2391,2528.07
2392,2528.08
2393,2530.06
2394,2532.43
2395,2533.31
2396,2534.2
2397,2534.99
2398,2536.91
2399,2537.08
2400,2538.58
2401,2538.66
2402,2542.06
2403,2543.57
2404,2544.67
2405,2544.94
2406,2547.42
2407,2548.24
2408,2548.99
2409,2549.28
2410,2549.79
2411,2550.69
2412,2552.16
2413,2553.12
2414,2553.2
2415,2554.47
2416,2555.27
2417,2557.24
2418,2560.32
2419,2563.16
2420,2566.85
2421,2568.82
2422,2569
2423,2572.48
2424,2572.59
2425,2573.43
2426,2574.53
2427,2574.81
2428,2577.23
2429,2577.25
2430,2577.89
2431,2579.82
2432,2581.42
2433,2581.47
2434,2582.44
2435,2582.65
2436,2583.01
2437,2583.56
2438,2588.84
2439,2589.13
2440,2589.46
2441,2590.73
2442,2593.23
2443,2596.05
2444,2597.32
2445,2599.55
2446,2600.69
2447,2602.14
2448,2603.33
2449,2603.46
2450,2603.7
2451,2603.89
2452,2606.46
2453,2607.27
2454,2607.72
2455,2608.84
2456,2609.6
2457,2610.09
2458,2610.44
2459,2610.47
2460,2611.22
2461,2613.68
2462,2614.6
2463,2614.76
2464,2616.61
2465,2617
2466,2617.37
2467,2617.69
2468,2619.38
2469,2620.08
2470,2621.24
2471,2623.61
2472,2623.67
2473,2625.96
2474,2626.19
2475,2627.4
2476,2627.49
2477,2628.79
2478,2629.49
2479,2629.78
2480,2630.39
2481,2631.33
2482,2631.63
2483,2632.01
2484,2633.51
2485,2634.57
2486,2637.08
2487,2637.33
2488,2640.02
2489,2642.76
2490,2643.76
2491,2645.32
2492,2645.98
2493,2647.13
2494,2648.14
2495,2648.16
2496,2649.09
2497,2649.11
2498,2650.94
2499,2651.9
2500,2652.69
2501,2653.77
2502,2653.79
2503,2654.26
2504,2655.33
2505,2655.6
2506,2656.6
2507,2658.02
2508,2658.69
2509,2658.79
2510,2659.54
2511,2659.86
2512,2660.7
2513,2661.54
2514,2662.64
2515,2665.81
2516,2666.18
2517,2666.32
2518,2666.77
2519,2668.06
2520,2669.33
2521,2669.65
2522,2670.41
2523,2674.25
2524,2675.22
2525,2675.66
2526,2675.69
2527,2680.74
2528,2680.84
2529,2681.15
2530,2686.09
2531,2686.3
2532,2687.05
2533,2687.74
2534,2688.71
2535,2689.78
2536,2690.24
2537,2691.65
2538,2691.81
2539,2693.34
2540,2693.8
2541,2696.82
2542,2697.67
2543,2698.1
2544,2700.38
2545,2701.3
2546,2701.64
2547,2702.41
2548,2702.57
2549,2703.26
2550,2703.59
2551,2704.55
2552,2704.79
2553,2705.35
2554,2707.07
2555,2710.14
2556,2710.41
2557,2711.59
2558,2711.6
2559,2711.99
2560,2714.07
2561,2714.69
2562,2716.82
2563,2721.25
2564,2723.12
2565,2723.47
2566,2724.86
2567,2724.9
2568,2724.98
2569,2725.74
2570,2726.44
2571,2726.72
2572,2727.93
2573,2728.42
2574,2728.74
2575,2732.41
2576,2736.91
2577,2736.98
2578,2737.01
2579,2738.27
2580,2739.56
2581,2740.28
2582,2740.72
2583,2740.73
2584,2742.41
2585,2742.9
2586,2744.86
2587,2746.09
2588,2748.04
2589,2748.83
2590,2748.88
2591,2749.37
2592,2749.77
2593,2750.64
2594,2750.86
2595,2751.71
2596,2751.88
2597,2753.01
2598,2755.18
2599,2755.61
2600,2756.39
2601,2756.4
2602,2757.12
2603,2757.84
2604,2758.11
2605,2759.77
2606,2759.98
2607,2766.65
2608,2766.74
2609,2767.97
2610,2768.08
2611,2768.59
2612,2770.07
2613,2770.42
2614,2770.52
2615,2770.62
2616,2771.29
2617,2771.51
2618,2773.4
2619,2773.5
2620,2773.77
2621,2774.26
2622,2774.38
2623,2775.96
2624,2777.29
2625,2778
2626,2778.06
2627,2781.62
2628,2782.34
2629,2783.2
2630,2785.73
2631,2786.16
2632,2787.35
2633,2787.65
2634,2788.05
2635,2788.1
2636,2788.75
2637,2789.36
2638,2789.87
2639,2790.47
2640,2791.16
2641,2791.71
2642,2792.48
2643,2793.78
2644,2797.25
2645,2797.27
2646,2798.25
2647,2800.09
2648,2800.18
2649,2801.25
2650,2801.34
2651,2802.37
2652,2803.38
2653,2804.36
2654,2804.5
2655,2807.76
2656,2808.11
2657,2808.3
2658,2809.48
2659,2809.7
2660,2809.77
2661,2811.32
2662,2811.99
2663,2812.25
2664,2815.97
2665,2816.83
2666,2817.58
2667,2818.55
2668,2819.53
2669,2820.14
2670,2820.56
2671,2823.99
2672,2825.95
2673,2826.14
2674,2829.02
2675,2829.44
2676,2830.07
2677,2830.59
2678,2832.25
2679,2834.11
2680,2834.36
2681,2837.83
2682,2838.36
2683,2840.16
2684,2842.13
2685,2843.57
2686,2843.84
2687,2843.91
2688,2844.11
2689,2846.48
2690,2847.99
2691,2848.23
2692,2849.12
2693,2849.79
2694,2851.37
2695,2852.25
2696,2853.01
2697,2853.05
2698,2856.83
2699,2857.09
2700,2857.94
2701,2858.69
2702,2860.12
2703,2861.09
2704,2862.26
2705,2862.37
2706,2863.98
2707,2865.38
2708,2867.04
2709,2870.13
2710,2871.68
2711,2872.22
2712,2875
2713,2875.47
2714,2876.74
2715,2877.09
2716,2877.64
2717,2879
2718,2879.95
2719,2882.48
2720,2884.1
2721,2886.69
2722,2886.8
2723,2887.75
2724,2889.21
2725,2890.21
2726,2890.89
2727,2892.07
2728,2893.1
2729,2893.18
2730,2893.48
2731,2894.98
2732,2895.02
2733,2895.41
2734,2895.48
2735,2895.94
2736,2897.63
2737,2898.85
2738,2900.17
2739,2901.23
2740,2902.98
2741,2904.77
2742,2906.43
2743,2908.36
2744,2909.46
2745,2909.84
2746,2910.69
2747,2913.13
2748,2919.73
2749,2920.52
2750,2921.72
2751,2924.82
2752,2926.63
2753,2928.64
2754,2929.4
2755,2929.87
2756,2930.77
2757,2931.82
2758,2932.35
2759,2935.9
2760,2936.09
2761,2936.11
2762,2938.06
2763,2938.13
2764,2938.69
2765,2939.2
2766,2939.36
2767,2940.6
2768,2942.85
2769,2943.93
2770,2944.34
2771,2944.35
2772,2948.42
2773,2950.62
2774,2951.54
2775,2951.69
2776,2951.94
2777,2952.28
2778,2953.11
2779,2953.82
2780,2953.88
2781,2954.51
2782,2957.66
2783,2957.68
2784,2957.8
2785,2957.93
2786,2959.74
2787,2960.73
2788,2961.41
2789,2965.57
2790,2966.69
2791,2966.75
2792,2966.94
2793,2966.97
2794,2972.31
2795,2972.79
2796,2973.3
2797,2974.82
2798,2976.23
2799,2980.61
2800,2985.1
2801,2985.2
2802,2985.23
2803,2985.26
2804,2985.61
2805,2986.14
2806,2986.45
2807,2986.75
2808,2987.04
2809,2987.23
2810,2987.26
2811,2987.38
2812,2989.93
2813,2991.02
2814,2993.3
2815,2995.04
2816,2995.08
2817,2995.85
2818,2997.64
2819,2997.89
2820,2998.34
2821,2998.64
2822,2998.76
2823,3000.95
2824,3002.04
2825,3002.84
2826,3002.97
2827,3003.17
2828,3004.76
2829,3005.01
2830,3005.98
2831,3007.41
2832,3007.46
2833,3007.6
2834,3007.88
2835,3008.41
2836,3008.77
2837,3011.06
2838,3012.18
2839,3012.48
2840,3013.45
2841,3018.69
2842,3019.41
2843,3019.46
2844,3019.84
2845,3021.87
2846,3022.4
2847,3022.92
2848,3023.19
2849,3023.53
2850,3023.73
2851,3023.89
2852,3024.54
2853,3024.59
2854,3025.83
2855,3027.14
2856,3027.76
2857,3030.61
2858,3031.99
2859,3032.53
2860,3033.64
2861,3033.72
2862,3034.09
2863,3034.28
2864,3035.6
2865,3036.08
2866,3036.21
2867,3037.86
2868,3038.43
2869,3038.92
2870,3039.16
2871,3039.49
2872,3039.87
2873,3039.96
2874,3040.05
2875,3040.24
2876,3042.12
2877,3043.81
2878,3044.44
2879,3044.6
2880,3044.7
2881,3045.76
2882,3046.39
2883,3046.9
2884,3048.84
2885,3050.13
2886,3050.51
2887,3050.9
2888,3051.2
2889,3052.61
2890,3054.07
2891,3054.28
2892,3054.75
2893,3055.08
2894,3055.42
2895,3056.2
2896,3056.37
2897,3056.56
2898,3059.07
2899,3061.41
2900,3062.04
2901,3063.29
2902,3063.54
2903,3065.94
2904,3065.95
2905,3069.35
2906,3070.65
2907,3071.05
2908,3071.38
2909,3071.76
2910,3072.3
2911,3073
2912,3073.03
2913,3073.65
2914,3074.54
2915,3074.61
2916,3075.17
2917,3075.38
2918,3075.81
2919,3076.01
2920,3076.29
2921,3078.3
2922,3078.54
2923,3079.18
2924,3079.92
2925,3080.3
2926,3081.16
2927,3081.31
2928,3081.73
2929,3083.48
2930,3083.91
2931,3084.41
2932,3084.92
2933,3085.47
2934,3087.34
2935,3088.72
2936,3089.92
2937,3090.19
2938,3091.58
2939,3095.56
2940,3096.12
2941,3096.21
2942,3096.66
2943,3096.98
2944,3099.39
2945,3100.41
2946,3101.23
2947,3103.24
2948,3103.42
2949,3105.35
2950,3107.32
2951,3107.53
2952,3107.84
2953,3110.21
2954,3112.82
2955,3115.12
2956,3115.49
2957,3115.6
2958,3117.33
2959,3117.67
2960,3118.21
2961,3118.95
2962,3119.18
2963,3119.3
2964,3119.7
2965,3120.79
2966,3123.25
2967,3123.75
2968,3127.37
2969,3128.1
2970,3129.35
2971,3130.52
2972,3130.6
2973,3131.78
2974,3135.42
2975,3138.01
2976,3138.61
2977,3139.49
2978,3140.69
2979,3141.23
2980,3141.96
2981,3142.58
2982,3143.46
2983,3143.86
2984,3144.36
2985,3145.85
2986,3146.1
2987,3148.62
2988,3150.98
2989,3154.51
2990,3155.27
2991,3158.62
2992,3159.08
2993,3159.78
2994,3159.82
2995,3160.01
2996,3161.48
2997,3161.62
2998,3162.99
2999,3163.21
3000,3164.51
3001,3164.83
3002,3165.13
3003,3166.51
3004,3167.29
3005,3167.8
3006,3168.01
3007,3168.31
3008,3169.2
3009,3172.27
3010,3172.4
3011,3173.56
3012,3175.29
3013,3176.7
3014,3176.95
3015,3177.44
3016,3179.4
3017,3181.63
3018,3181.64
3019,3182.53
3020,3183.04
3021,3185.21
3022,3185.45
3023,3185.46
3024,3186.4
3025,3187.26
3026,3189.52
3027,3190.28
3028,3190.69
3029,3191.87
3030,3195.27
3031,3197.19
3032,3201.47
3033,3201.81
3034,3201.99
3035,3204.51
3036,3205.32
3037,3205.82
3038,3206.5
3039,3207.48
3040,3207.69
3041,3207.75
3042,3207.86
3043,3208.69
3044,3210.05
3045,3210.35
3046,3210.51
3047,3210.85
3048,3211.57
3049,3213.96
3050,3214.17
3051,3215.34
3052,3215.82
3053,3217.67
3054,3218.44
3055,3221.4
3056,3223.12
3057,3224.88
3058,3224.97
3059,3226.02
3060,3227.06
3061,3227.33
3062,3227.79
3063,3229.33
3064,3231.87
3065,3232.22
3066,3234.05
3067,3234.2
3068,3236.59
3069,3237.08
3070,3237.64
3071,3240.13
3072,3240.51
3073,3241.71
3074,3244.36
3075,3246.68
3076,3247.01
3077,3247.51
3078,3248.13
3079,3248.95
3080,3249.1
3081,3251.02
3082,3251.04
3083,3251.82
3084,3252.34
3085,3252.65
3086,3252.8
3087,3253.14
3088,3254.85
3089,3255.18
3090,3257.8
3091,3258.77
3092,3261.14
3093,3262.87
3094,3264.4
3095,3265.34
3096,3265.48
3097,3265.97
3098,3267.59
3099,3269.1
3100,3269.64
3101,3270.7
3102,3273.51
3103,3274
3104,3274.91
3105,3275.52
3106,3275.62
3107,3275.78
3108,3276
3109,3276.58
3110,3277.49
3111,3278.39
3112,3278.45
3113,3278.74
3114,3278.94
3115,3282.28
3116,3282.84
3117,3283.29
3118,3283.42
3119,3284.42
3120,3284.66
3121,3287.56
3122,3288.32
3123,3288.91
3124,3288.99
3125,3290.46
3126,3290.66
3127,3290.79
3128,3291.08
3129,3291.14
3130,3292.59
3131,3293.68
3132,3298.22
3133,3299.58
3134,3300.38
3135,3300.95
3136,3301.55
3137,3303.25
3138,3303.76
3139,3304.72
3140,3305.73
3141,3306.33
3142,3306.96
3143,3309.39
3144,3312.01
3145,3315.83
3146,3316.09
3147,3316.44
3148,3318.63
3149,3322.82
3150,3324.64
3151,3325.99
3152,3326.61
3153,3328.08
3154,3330.55
3155,3331.46
3156,3331.51
3157,3331.99
3158,3332.12
3159,3332.43
3160,3332.96
3161,3333.25
3162,3333.56
3163,3333.94
3164,3334.58
3165,3334.93
3166,3335.65
3167,3336.22
3168,3336.51
3169,3337.02
3170,3337.62
3171,3337.7
3172,3338.74
3173,3341.42
3174,3342.5
3175,3342.64
3176,3352.98
3177,3355.3
3178,3356.44
3179,3357.18
3180,3357.95
3181,3358.68
3182,3358.92
3183,3360.38
3184,3360.39
3185,3361.21
3186,3362.36
3187,3363.82
3188,3364.43
3189,3365.71
3190,3367.14
3191,3370.03
3192,3370.21
3193,3370.73
3194,3370.96
3195,3371.98
3196,3372.02
3197,3372.69
3198,3374.03
3199,3375.85
3200,3376.1
3201,3377.82
3202,3377.91
3203,3379.29
3204,3379.93
3205,3380.02
3206,3380.02
3207,3381.13
3208,3382.27
3209,3382.68
3210,3384.65
3211,3385.57
3212,3387.6
3213,3387.95
3214,3389.23
3215,3390.2
3216,3391.14
3217,3393.16
3218,3393.22
3219,3395.84
3220,3395.96
3221,3397.24
3222,3397.37
3223,3397.45
3224,3397.73
3225,3399.34
3226,3400.33
3227,3402.46
3228,3404.96
3229,3405.61
3230,3406.27
3231,3406.86
3232,3407.07
3233,3407.99
3234,3409.65
3235,3409.71
3236,3409.92
3237,3410.38
3238,3410.71
3239,3410.85
3240,3411.18
3241,3413.26
3242,3414.41
3243,3415.71
3244,3415.92
3245,3417.91
3246,3417.96
3247,3418.11
3248,3420.04
3249,3421.77
3250,3423.52
3251,3423.92
3252,3424.33
3253,3424.74
3254,3424.87
3255,3425.17
3256,3425.33
3257,3426.87
3258,3428.44
3259,3429.5
3260,3429.58
3261,3429.96
3262,3430.27
3263,3431.02
3264,3431.52
3265,3433.09
3266,3434.21
3267,3435.58
3268,3435.82
3269,3437.18
3270,3437.28
3271,3439.01
3272,3439.99
3273,3440.03
3274,3440.2
3275,3441.07
3276,3441.21
3277,3441.75
3278,3444.66
3279,3445.46
3280,3446.95
3281,3447.63
3282,3449.38
3283,3449.47
3284,3452.91
3285,3453.89
3286,3454.33
3287,3455.35
3288,3455.68
3289,3455.91
3290,3456.27
3291,3457.19
3292,3457.99
3293,3458.85
3294,3459.6
3295,3460.62
3296,3461.94
3297,3462.92
3298,3464.36
3299,3465.05
3300,3466.71
3301,3467.28
3302,3467.79
3303,3468.5
3304,3469.11
3305,3470.65
3306,3473.94
3307,3473.94
3308,3474.22
3309,3474.58
3310,3475.8
3311,3476.24
3312,3476.35
3313,3477.66
3314,3479.38
3315,3480.48
3316,3481.58
3317,3482.52
3318,3483.93
3319,3484.51
3320,3485.24
3321,3485.97
3322,3486.79
3323,3487.95
3324,3488.1
3325,3489.11
3326,3489.16
3327,3493.04
3328,3495.58
3329,3495.96
3330,3497.65
3331,3498.16
3332,3498.8
3333,3499.2
3334,3499.21
3335,3500.27
3336,3501.45
3337,3501.87
3338,3502.69
3339,3502.87
3340,3503.02
3341,3503.29
3342,3503.33
3343,3503.45
3344,3503.72
3345,3503.83
3346,3504.31
3347,3505.35
3348,3505.82
3349,3506.81
3350,3508.99
3351,3509.42
3352,3511.25
3353,3512.45
3354,3512.63
3355,3514.09
3356,3514.39
3357,3517.75
3358,3518.35
3359,3519.65
3360,3520.43
3361,3524.07
3362,3525.17
3363,3525.24
3364,3525.43
3365,3526.2
3366,3526.37
3367,3527.9
3368,3528.86
3369,3529.41
3370,3531.32
3371,3531.38
3372,3531.43
3373,3533
3374,3533.47
3375,3533.63
3376,3533.63
3377,3534.44
3378,3534.76
3379,3535.91
3380,3536.86
3381,3536.89
3382,3537.29
3383,3537.34
3384,3537.37
3385,3537.44
3386,3539.88
3387,3540.64
3388,3540.71
3389,3541.08
3390,3542.21
3391,3542.42
3392,3542.65
3393,3544.07
3394,3544.33
3395,3545.3
3396,3545.45
3397,3545.67
3398,3546.99
3399,3548.35
3400,3549.03
3401,3549.27
3402,3549.65
3403,3549.71
3404,3550.04
3405,3550.45
3406,3553.1
3407,3553.13
3408,3553.62
3409,3554.06
3410,3556.41
3411,3556.97
3412,3560.21
3413,3560.78
3414,3561.38
3415,3561.85
3416,3561.99
3417,3562.11
3418,3563.27
3419,3564.46
3420,3564.92
3421,3565.86
3422,3568.48
3423,3569.21
3424,3569.85
3425,3571.16
3426,3571.26
3427,3571.84
3428,3574.2
3429,3574.62
3430,3576.59
3431,3578.78
3432,3578.81
3433,3579.86
3434,3580.69
3435,3583.16
3436,3583.28
3437,3585.02
3438,3586.85
3439,3587.22
3440,3588.25
3441,3588.25
3442,3591.81
3443,3591.88
3444,3593.48
3445,3593.7
3446,3595.14
3447,3596.13
3448,3596.56
3449,3598.12
3450,3598.82
3451,3599.82
3452,3600.09
3453,3604.08
3454,3604.33
3455,3605.06
3456,3607.27
3457,3607.45
3458,3608.14
3459,3608.62
3460,3609.11
3461,3609.27
3462,3610.29
3463,3610.49
3464,3610.8
3465,3610.89
3466,3611.9
3467,3613.77
3468,3613.91
3469,3615.09
3470,3615.16
3471,3615.23
3472,3616.53
3473,3617.14
3474,3618.54
3475,3619.81
3476,3620.06
3477,3620.66
3478,3621.08
3479,3622.05
3480,3622.63
3481,3622.99
3482,3623.06
3483,3624.4
3484,3626.4
3485,3627.68
3486,3629.56
3487,3629.77
3488,3630.59
3489,3633.08
3490,3633.97
3491,3634.25
3492,3635.67
3493,3636.97
3494,3637.05
3495,3638.43
3496,3641.8
3497,3641.93
3498,3642.68
3499,3643
3500,3643.71
3501,3644.06
3502,3644.87
3503,3645.65
3504,3646.81
3505,3649.25
3506,3649.35
3507,3650.44
3508,3651.98
3509,3653.36
3510,3653.54
3511,3654.98
3512,3657.01
3513,3657.09
3514,3657.8
3515,3659.44
3516,3659.9
3517,3660.44
3518,3660.63
3519,3661.03
3520,3661.22
3521,3661.77
3522,3661.99
3523,3662.88
3524,3666.99
3525,3667.28
3526,3667.87
3527,3668.64
3528,3669.57
3529,3670.23
3530,3670.67
3531,3671.66
3532,3672.4
3533,3672.77
3534,3672.82
3535,3675.19
3536,3675.23
3537,3675.84
3538,3676.52
3539,3679.15
3540,3679.34
3541,3681.01
3542,3681.18
3543,3682.17
3544,3682.87
3545,3683.08
3546,3683.1
3547,3687.79
3548,3688.4
3549,3689.11
3550,3689.3
3551,3691.71
3552,3692.36
3553,3692.43
3554,3694.58
3555,3699.41
3556,3700.16
3557,3700.47
3558,3700.94
3559,3701
3560,3701.82
3561,3702.47
3562,3702.58
3563,3704.44
3564,3704.9
3565,3706.28
3566,3706.6
3567,3707.69
3568,3707.71
3569,3709.9
3570,3712.02
3571,3714.36
3572,3715.18
3573,3717.59
3574,3719.61
3575,3721.07
3576,3722.5
3577,3724.94
3578,3727.93
3579,3728.55
3580,3729.64
3581,3731.55
3582,3731.94
3583,3733.95
3584,3735.06
3585,3735.27
3586,3736.96
3587,3737.6
3588,3737.73
3589,3738.01
3590,3738.76
3591,3739.71
3592,3741.15
3593,3741.57
3594,3743.38
3595,3743.82
3596,3744.7
3597,3745.03
3598,3745.7
3599,3746.1
3600,3746.99
3601,3747.38
3602,3747.87
3603,3748.69
3604,3751.46
3605,3751.57
3606,3753.12
3607,3755.01
3608,3755.18
3609,3755.23
3610,3755.52
3611,3757.84
3612,3758.8
3613,3759.79
3614,3760.15
3615,3760.67
3616,3761.28
3617,3762.51
3618,3763.97
3619,3763.97
3620,3764.27
3621,3764.75
3622,3764.97
3623,3765.65
3624,3767.35
3625,3767.91
3626,3768.54
3627,3769.33
3628,3769.57
3629,3771.46
3630,3772.87
3631,3772.9
3632,3773.11
3633,3774.04
3634,3775.67
3635,3776
3636,3776.9
3637,3776.96
3638,3778.47
3639,3778.86
3640,3779.47
3641,3780.07
3642,3781.56
3643,3782.02
3644,3783.23
3645,3783.25
3646,3783.29
3647,3783.3
3648,3784.26
3649,3784.81
3650,3787.67
3651,3787.88
3652,3788.63
3653,3789.33
3654,3789.39
3655,3789.63
3656,3789.85
3657,3792.46
3658,3793.69
3659,3794.31
3660,3795.12
3661,3795.17
3662,3795.51
3663,3797.59
3664,3798.58
3665,3798.64
3666,3799.79
3667,3801.96
3668,3802.11
3669,3802.86
3670,3804.06
3671,3805.72
3672,3806.78
3673,3807.06
3674,3807.07
3675,3807.07
3676,3808.47
3677,3809.35
3678,3809.77
3679,3813.8
3680,3813.84
3681,3815.73
3682,3816.57
3683,3821.04
3684,3821.66
3685,3821.89
3686,3822.84
3687,3823.95
3688,3826.62
3689,3827.83
3690,3828.24
3691,3828.8
3692,3831.07
3693,3832.81
3694,3833.77
3695,3835.66
3696,3836.18
3697,3836.47
3698,3837.12
3699,3839.4
3700,3842.33
3701,3842.55
3702,3843.66
3703,3843.79
3704,3844.18
3705,3849.15
3706,3849.17
3707,3850.27
3708,3851.24
3709,3852.15
3710,3852.73
3711,3853.5
3712,3853.88
3713,3855.29
3714,3856.74
3715,3856.95
3716,3857.6
3717,3857.73
3718,3858.06
3719,3859.83
3720,3860.19
3721,3860.27
3722,3861.28
3723,3861.66
3724,3863.51
3725,3864.73
3726,3864.88
3727,3865.02
3728,3866.1
3729,3868.71
3730,3870.1
3731,3870.19
3732,3870.54
3733,3871.32
3734,3871.67
3735,3871.94
3736,3875.12
3737,3875.41
3738,3875.52
3739,3876.17
3740,3877.6
3741,3877.93
3742,3878.1
